SiteScout RTB MAKE_MODEL Report -- DEVICE_MAKE_MODEL_DAILY_CAMPAIGN_report_13_with_pixels.csv
Date Range: 10/1/2023 to 10/31/2023

Date,Campaign ID,Campaign Name,Start Date,End Date,Make,Model,Imps. Won,Clicks,CTR,Total eCPM,Total eCPC,Total eCPA,CTC,VTC,Total Conversions,CTC Revenue,VTC Revenue,Total Revenue,Media Spend,Data Spend,Total Spend,Audio/Video Starts,25% Complete,50% Complete,75% Complete,100% Complete,Completion Rate,eCPCV,Companion Imps. Won,Companion Clicks,Companion CTC,Companion CTC Revenue,SO Outlet - Main LPV [166435] - CTC,SO Outlet - Main LPV [166435] - VTC,SO Outlet - Main LPV [166435] - Total Conversions,SO Outlet - Store Locator LPV [166436] - CTC,SO Outlet - Store Locator LPV [166436] - VTC,SO Outlet - Store Locator LPV [166436] - Total Conversions
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,TCL,30 Z,3,0,%0.0000,$3.143640,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.007001,$0.002430,$0.009431,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Generic,Android 10.0,5,0,%0.0000,$3.515464,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.013527,$0.004050,$0.017577,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Amazon,Fire HD 8 (2018),1,0,%0.0000,$2.969070,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.002159,$0.000810,$0.002969,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Amazon,"Fire HD 8 (2020, 10th Gen)",2,0,%0.0000,$2.953605,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.004287,$0.001620,$0.005907,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Samsung,Galaxy A03s,1,0,%0.0000,$3.494850,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.002685,$0.000810,$0.003495,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Samsung,Galaxy A13 5G,2,0,%0.0000,$3.180410,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.004741,$0.001620,$0.006361,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Samsung,Galaxy A51,5,0,%0.0000,$3.331958,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.012610,$0.004050,$0.016660,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Samsung,Galaxy Note10+,1,0,%0.0000,$3.175260,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.002365,$0.000810,$0.003175,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Samsung,Galaxy Note20 Ultra 5G,1,0,%0.0000,$3.383730,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.002574,$0.000810,$0.003384,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Samsung,Galaxy Note9,1,0,%0.0000,$3.123710,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.002314,$0.000810,$0.003124,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
2023-10-01,1111,LANDAIRSEA002CP_[CPC]_Display_|RT|(Cart Abandoners)_Oct_Geo(US),2023-10-01,2023-10-02,Samsung,Galaxy S10,1,0,%0.0000,$3.453610,$0.000000,$0.000000,0,0,0,$0.000000,$0.000000,$0.000000,$0.002644,$0.000810,$0.003454,0,0,0,0,0,%0.0000,-,0,0,0,$0.000000,0,0,0,0,0,0
